row_id,order_id,order_date,customer_id,customer_name,segment,city,state,product_id,category,sub_category,product_name,sales,quantity,discount,profit,order_year,order_month,order_dayofweek
123,CA-2016-103730,2016-06-12,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115,9,0,52,2016,2016-06,Sunday
124,CA-2016-103730,2016-06-12,SC-20725,Steven Cartwright,Consumer,Wilmington,Delaware,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68,7,0,20,2016,2016-06,Sunday
125,US-2014-152030,2014-12-26,AD-10180,Alan Dominguez,Home Office,Houston,Texas,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,601,3,0,-9,2014,2014-12,Friday
126,US-2014-134614,2014-09-20,PF-19165,Philip Fox,Consumer,Bloomington,Illinois,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,618,6,0,-408,2014,2014-09,Saturday
127,US-2017-107272,2017-11-05,TS-21610,Troy Staebel,Consumer,Phoenix,Arizona,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2,2,1,-2,2017,2017-11,Sunday
128,US-2017-107272,2017-11-05,TS-21610,Troy Staebel,Consumer,Phoenix,Arizona,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",244,7,0,30,2017,2017-11,Sunday
129,US-2016-125969,2016-11-06,LS-16975,Lindsay Shagiari,Home Office,Los Angeles,California,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81,2,0,-9,2016,2016-11,Sunday
130,US-2016-125969,2016-11-06,LS-16975,Lindsay Shagiari,Home Office,Los Angeles,California,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,239,3,0,26,2016,2016-11,Sunday
131,US-2017-164147,2017-02-02,DW-13585,Dorothy Wardle,Corporate,Columbus,Ohio,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,60,5,0,-12,2017,2017-02,Thursday
132,US-2017-164147,2017-02-02,DW-13585,Dorothy Wardle,Corporate,Columbus,Ohio,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78,2,0,29,2017,2017-02,Thursday
133,US-2017-164147,2017-02-02,DW-13585,Dorothy Wardle,Corporate,Columbus,Ohio,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21,9,0,7,2017,2017-02,Thursday
134,CA-2016-145583,2016-10-13,LC-16885,Lena Creighton,Consumer,Roseville,California,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20,3,0,10,2016,2016-10,Thursday
135,CA-2016-145583,2016-10-13,LC-16885,Lena Creighton,Consumer,Roseville,California,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35,1,0,17,2016,2016-10,Thursday
136,CA-2016-145583,2016-10-13,LC-16885,Lena Creighton,Consumer,Roseville,California,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",12,4,0,3,2016,2016-10,Thursday
137,CA-2016-145583,2016-10-13,LC-16885,Lena Creighton,Consumer,Roseville,California,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4,2,0,2,2016,2016-10,Thursday
138,CA-2016-145583,2016-10-13,LC-16885,Lena Creighton,Consumer,Roseville,California,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76,3,0,27,2016,2016-10,Thursday
139,CA-2016-145583,2016-10-13,LC-16885,Lena Creighton,Consumer,Roseville,California,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,66,6,0,18,2016,2016-10,Thursday
140,CA-2016-145583,2016-10-13,LC-16885,Lena Creighton,Consumer,Roseville,California,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43,14,0,21,2016,2016-10,Thursday
141,CA-2016-110366,2016-09-05,JD-15895,Jonathan Doherty,Corporate,Philadelphia,Pennsylvania,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",83,2,0,10,2016,2016-09,Monday
142,CA-2017-106180,2017-09-18,SH-19975,Sally Hughsby,Corporate,San Francisco,California,OFF-AR-10000940,Office Supplies,Art,Newell 343,9,3,0,2,2017,2017-09,Monday
143,CA-2017-106180,2017-09-18,SH-19975,Sally Hughsby,Corporate,San Francisco,California,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,11,3,0,5,2017,2017-09,Monday
144,CA-2017-106180,2017-09-18,SH-19975,Sally Hughsby,Corporate,San Francisco,California,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,144,3,0,69,2017,2017-09,Monday
145,CA-2017-155376,2017-12-22,SG-20080,Sandra Glassco,Consumer,Independence,Missouri,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839,3,0,218,2017,2017-12,Friday
146,CA-2015-110744,2015-09-07,HA-14920,Helen Andreada,Consumer,Pasadena,California,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,672,7,0,20,2015,2015-09,Monday
147,CA-2014-110072,2014-10-22,MG-17680,Maureen Gastineau,Home Office,Newark,Ohio,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",94,4,0,13,2014,2014-10,Wednesday
148,CA-2016-114489,2016-12-05,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384,11,0,104,2016,2016-12,Monday
149,CA-2016-114489,2016-12-05,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,150,3,0,6,2016,2016-12,Monday
150,CA-2016-114489,2016-12-05,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1952,8,0,586,2016,2016-12,Monday
151,CA-2016-114489,2016-12-05,JE-16165,Justin Ellison,Corporate,Franklin,Wisconsin,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,172,5,0,81,2016,2016-12,Monday
152,CA-2016-158834,2016-03-13,TW-21025,Tamara Willingham,Home Office,Scottsdale,Arizona,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,158,5,0,18,2016,2016-03,Sunday
153,CA-2016-158834,2016-03-13,TW-21025,Tamara Willingham,Home Office,Scottsdale,Arizona,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203,2,0,15,2016,2016-03,Sunday
154,CA-2015-124919,2015-05-31,SP-20650,Stephanie Phelps,Corporate,San Jose,California,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58,7,0,26,2015,2015-05,Sunday
155,CA-2015-124919,2015-05-31,SP-20650,Stephanie Phelps,Corporate,San Jose,California,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,106,4,0,49,2015,2015-05,Sunday
156,CA-2015-124919,2015-05-31,SP-20650,Stephanie Phelps,Corporate,San Jose,California,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",81,6,0,21,2015,2015-05,Sunday
157,CA-2015-118948,2015-05-28,NK-18490,Neil Knudson,Home Office,Seattle,Washington,OFF-AR-10001547,Office Supplies,Art,Newell 311,7,3,0,2,2015,2015-05,Thursday
158,CA-2014-104269,2014-03-01,DB-13060,Dave Brooks,Consumer,Seattle,Washington,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,458,2,0,51,2014,2014-03,Saturday
159,CA-2016-114104,2016-11-20,NP-18670,Nora Paige,Consumer,Edmond,Oklahoma,OFF-LA-10002475,Office Supplies,Labels,Avery 519,15,2,0,7,2016,2016-11,Sunday
160,CA-2016-114104,2016-11-20,NP-18670,Nora Paige,Consumer,Edmond,Oklahoma,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,945,7,0,236,2016,2016-11,Sunday
161,CA-2016-162733,2016-05-11,TT-21070,Ted Trevino,Consumer,Los Angeles,California,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,6,1,0,3,2016,2016-05,Wednesday
162,CA-2015-119697,2015-12-28,EM-13960,Eric Murdock,Consumer,Philadelphia,Pennsylvania,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54,2,0,1,2015,2015-12,Monday
163,CA-2016-154508,2016-11-16,RD-19900,Ruben Dartt,Consumer,Carlsbad,New Mexico,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28,5,0,13,2016,2016-11,Wednesday
164,CA-2016-113817,2016-11-07,MJ-17740,Max Jones,Consumer,Seattle,Washington,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,28,2,0,10,2016,2016-11,Monday
165,CA-2014-139892,2014-09-08,BM-11140,Becky Martin,Consumer,San Antonio,Texas,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,10,3,0,3,2014,2014-09,Monday
166,CA-2014-139892,2014-09-08,BM-11140,Becky Martin,Consumer,San Antonio,Texas,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8160,8,0,-1360,2014,2014-09,Monday
167,CA-2014-139892,2014-09-08,BM-11140,Becky Martin,Consumer,San Antonio,Texas,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,276,3,0,-59,2014,2014-09,Monday
168,CA-2014-139892,2014-09-08,BM-11140,Becky Martin,Consumer,San Antonio,Texas,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740,9,0,-25,2014,2014-09,Monday
169,CA-2014-139892,2014-09-08,BM-11140,Becky Martin,Consumer,San Antonio,Texas,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32,6,0,7,2014,2014-09,Monday
170,CA-2014-139892,2014-09-08,BM-11140,Becky Martin,Consumer,San Antonio,Texas,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,178,5,1,-454,2014,2014-09,Monday
171,CA-2014-139892,2014-09-08,BM-11140,Becky Martin,Consumer,San Antonio,Texas,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,144,3,0,9,2014,2014-09,Monday
172,CA-2014-118962,2014-08-05,CS-12130,Chad Sievert,Consumer,Los Angeles,California,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",21,3,0,10,2014,2014-08,Tuesday
173,CA-2014-118962,2014-08-05,CS-12130,Chad Sievert,Consumer,Los Angeles,California,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,111,2,0,53,2014,2014-08,Tuesday
174,CA-2014-118962,2014-08-05,CS-12130,Chad Sievert,Consumer,Los Angeles,California,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340,7,0,21,2014,2014-08,Tuesday
175,US-2014-100853,2014-09-14,JB-15400,Jennifer Braxton,Corporate,Chicago,Illinois,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52,2,1,-131,2014,2014-09,Sunday
176,US-2014-100853,2014-09-14,JB-15400,Jennifer Braxton,Corporate,Chicago,Illinois,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20,4,0,7,2014,2014-09,Sunday
177,US-2017-152366,2017-04-21,SJ-20500,Shirley Jackson,Consumer,Houston,Texas,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97,4,1,-243,2017,2017-04,Friday
178,US-2015-101511,2015-11-21,JE-15745,Joel Eaton,Consumer,Newark,Ohio,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",397,7,0,-11,2015,2015-11,Saturday
179,US-2015-101511,2015-11-21,JE-15745,Joel Eaton,Consumer,Newark,Ohio,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,16,5,0,-4,2015,2015-11,Saturday
180,CA-2015-137225,2015-12-15,JK-15640,Jim Kriz,Home Office,New York City,New York,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3,1,0,1,2015,2015-12,Tuesday
181,CA-2014-166191,2014-12-05,DK-13150,David Kendrick,Corporate,Decatur,Illinois,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",25,2,0,2,2014,2014-12,Friday
182,CA-2014-166191,2014-12-05,DK-13150,David Kendrick,Corporate,Decatur,Illinois,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,409,7,0,77,2014,2014-12,Friday
183,CA-2014-158274,2014-11-19,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,504,4,0,131,2014,2014-11,Wednesday
184,CA-2014-158274,2014-11-19,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),150,5,0,42,2014,2014-11,Wednesday
185,CA-2014-158274,2014-11-19,RM-19675,Robert Marley,Home Office,Monroe,Louisiana,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2,0,7,2014,2014-11,Wednesday
186,CA-2016-105018,2016-11-28,SK-19990,Sally Knutson,Consumer,Fairfield,Connecticut,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7,2,0,3,2016,2016-11,Monday
187,CA-2014-123260,2014-08-26,FM-14290,Frank Merwin,Home Office,Los Angeles,California,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,177,8,0,23,2014,2014-08,Tuesday
188,CA-2016-157000,2016-07-16,AM-10360,Alice McCarthy,Corporate,Grand Prairie,Texas,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37,3,0,4,2016,2016-07,Saturday
189,CA-2016-157000,2016-07-16,AM-10360,Alice McCarthy,Corporate,Grand Prairie,Texas,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20,3,0,6,2016,2016-07,Saturday
190,CA-2015-102281,2015-10-12,MP-17470,Mark Packer,Home Office,New York City,New York,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899,4,0,112,2015,2015-10,Monday
191,CA-2015-102281,2015-10-12,MP-17470,Mark Packer,Home Office,New York City,New York,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,72,6,0,20,2015,2015-10,Monday
192,CA-2015-102281,2015-10-12,MP-17470,Mark Packer,Home Office,New York City,New York,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,52,8,0,25,2015,2015-10,Monday
193,CA-2015-102281,2015-10-12,MP-17470,Mark Packer,Home Office,New York City,New York,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626,3,0,47,2015,2015-10,Monday
194,CA-2015-102281,2015-10-12,MP-17470,Mark Packer,Home Office,New York City,New York,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,20,5,0,7,2015,2015-10,Monday
195,CA-2015-131457,2015-10-31,MZ-17515,Mary Zewe,Corporate,Redlands,California,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14,7,0,7,2015,2015-10,Saturday
196,CA-2014-140004,2014-03-21,CB-12025,Cassandra Brandow,Consumer,Hamilton,Ohio,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7,2,0,1,2014,2014-03,Friday
197,CA-2014-140004,2014-03-21,CB-12025,Cassandra Brandow,Consumer,Hamilton,Ohio,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6,3,0,2,2014,2014-03,Friday
198,CA-2017-107720,2017-11-06,VM-21685,Valerie Mitchum,Home Office,Westfield,New Jersey,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46,3,0,12,2017,2017-11,Monday
199,US-2017-124303,2017-07-06,FH-14365,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",3,2,1,-2,2017,2017-07,Thursday
200,US-2017-124303,2017-07-06,FH-14365,Fred Hopkins,Corporate,Philadelphia,Pennsylvania,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16,3,0,6,2017,2017-07,Thursday
201,CA-2017-105074,2017-06-24,MB-17305,Maria Bertelson,Consumer,Akron,Ohio,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,22,3,0,7,2017,2017-06,Saturday
202,CA-2014-133690,2014-08-03,BS-11755,Bruce Stewart,Consumer,Denver,Colorado,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,219,2,0,-162,2014,2014-08,Sunday
203,CA-2014-133690,2014-08-03,BS-11755,Bruce Stewart,Consumer,Denver,Colorado,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",3,1,0,0,2014,2014-08,Sunday
204,US-2017-116701,2017-12-17,LC-17140,Logan Currie,Consumer,Dallas,Texas,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66,2,1,-179,2017,2017-12,Sunday
205,CA-2017-126382,2017-06-03,HK-14890,Heather Kirkland,Corporate,Franklin,Tennessee,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35,7,0,10,2017,2017-06,Saturday
206,CA-2017-108329,2017-12-09,LE-16810,Laurel Elliston,Consumer,Whittier,California,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,445,4,0,44,2017,2017-12,Saturday
207,CA-2017-135860,2017-12-01,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",84,4,0,6,2017,2017-12,Friday
208,CA-2017-135860,2017-12-01,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,132,2,0,36,2017,2017-12,Friday
209,CA-2017-135860,2017-12-01,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",16,4,0,7,2017,2017-12,Friday
210,CA-2017-135860,2017-12-01,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52,9,0,16,2017,2017-12,Friday
211,CA-2017-135860,2017-12-01,JH-15985,Joseph Holt,Consumer,Saginaw,Michigan,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",92,1,0,4,2017,2017-12,Friday
212,CA-2015-101007,2015-02-09,MS-17980,Michael Stewart,Corporate,Dallas,Texas,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,21,2,0,6,2015,2015-02,Monday
213,CA-2015-146262,2015-01-02,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,OFF-LA-10004544,Office Supplies,Labels,Avery 505,24,2,0,9,2015,2015-01,Friday
214,CA-2015-146262,2015-01-02,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452,5,0,-244,2015,2015-01,Friday
215,CA-2015-146262,2015-01-02,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,63,3,0,-15,2015,2015-01,Friday
216,CA-2015-146262,2015-01-02,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188,9,1,-950,2015,2015-01,Friday
217,CA-2015-146262,2015-01-02,VW-21775,Victoria Wilson,Corporate,Medina,Ohio,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,90,2,0,4,2015,2015-01,Friday
218,CA-2016-130162,2016-10-28,JH-15910,Jonathan Howell,Consumer,Los Angeles,California,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93,6,0,26,2016,2016-10,Friday
219,CA-2016-130162,2016-10-28,JH-15910,Jonathan Howell,Consumer,Los Angeles,California,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302,3,0,23,2016,2016-10,Friday
220,CA-2015-169397,2015-12-24,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,6,2,0,2,2015,2015-12,Thursday
221,CA-2015-169397,2015-12-24,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",23,6,0,8,2015,2015-12,Thursday
222,CA-2015-169397,2015-12-24,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,20,4,1,-14,2015,2015-12,Thursday
223,CA-2015-169397,2015-12-24,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",73,4,0,19,2015,2015-12,Thursday
224,CA-2015-169397,2015-12-24,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,480,4,1,-384,2015,2015-12,Thursday
225,CA-2015-169397,2015-12-24,JB-15925,Joni Blumstein,Consumer,Dublin,Ohio,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27,2,0,3,2015,2015-12,Thursday
226,CA-2015-163055,2015-08-09,DS-13180,David Smith,Corporate,Detroit,Michigan,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2,1,0,968,2015,2015-08,Sunday
227,CA-2015-163055,2015-08-09,DS-13180,David Smith,Corporate,Detroit,Michigan,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,622,5,0,137,2015,2015-08,Sunday
228,CA-2015-163055,2015-08-09,DS-13180,David Smith,Corporate,Detroit,Michigan,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,22,1,0,0,2015,2015-08,Sunday
229,US-2015-145436,2015-02-28,VD-21670,Valerie Dominguez,Consumer,Columbia,Tennessee,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,162,2,0,-28,2015,2015-02,Saturday
230,US-2015-145436,2015-02-28,VD-21670,Valerie Dominguez,Consumer,Columbia,Tennessee,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",390,8,0,44,2015,2015-02,Saturday
231,US-2014-156216,2014-09-13,EA-14035,Erin Ashbrook,Corporate,Charlotte,North Carolina,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,19,7,1,-12,2014,2014-09,Saturday
232,US-2017-100930,2017-04-07,CS-12400,Christopher Schild,Home Office,Tampa,Florida,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,234,2,0,-102,2017,2017-04,Friday
233,US-2017-100930,2017-04-07,CS-12400,Christopher Schild,Home Office,Tampa,Florida,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,621,3,0,-248,2017,2017-04,Friday
